    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
     156	 1.96377	  1.8823	        -3699.67	         2956.25	        -743.424
     157	 1.96271	 1.88214	        -3697.99	         2954.66	        -743.336
     158	 1.96445	 1.87144	        -3700.58	         2957.27	        -743.315
     159	 1.96915	 1.84968	        -3707.73	         2964.31	        -743.412
     160	 1.97583	 1.82049	        -3717.92	         2974.33	        -743.591
     161	 1.98272	 1.79036	        -3728.41	         2984.67	        -743.747
     162	 1.98825	 1.76519	        -3736.77	         2992.97	        -743.797
     163	 1.99174	 1.74761	        -3741.98	          2998.2	        -743.778
     164	 1.99316	 1.73787	         -3744.1	         3000.33	        -743.771
     165	 1.99254	 1.73609	        -3743.16	          2999.4	        -743.758
     166	 1.99003	 1.74192	        -3739.32	         2995.63	        -743.696
     167	 1.98623	 1.75333	        -3733.51	         2989.93	        -743.585
     168	 1.98219	 1.76666	        -3727.34	         2983.87	        -743.465
     169	 1.97903	 1.77796	        -3722.55	         2979.14	        -743.413
     170	 1.97726	 1.78537	        -3719.96	         2976.48	        -743.489
     171	 1.97631	 1.79079	         -3718.7	         2975.05	        -743.646
     172	 1.97506	 1.79824	        -3716.92	         2973.18	         -743.74
     173	 1.97291	 1.80973	        -3713.69	         2969.95	        -743.745
     174	 1.96988	 1.82467	        -3709.19	         2965.41	        -743.782
     175	 1.96595	 1.84293	         -3703.3	         2959.51	        -743.798
     176	 1.96131	 1.86358	        -3696.24	         2952.55	         -743.69
     177	  1.9571	 1.88218	        -3689.77	         2946.24	         -743.53
     178	 1.95493	 1.89274	        -3686.41	         2942.98	        -743.422
     179	 1.95593	  1.8911	         -3687.9	         2944.49	        -743.417
     180	 1.96017	 1.87695	        -3694.37	         2950.84	        -743.525
     181	  1.9666	 1.85397	        -3704.15	         2960.48	        -743.668
     182	 1.97376	 1.82745	        -3714.96	         2971.22	        -743.744
     183	 1.98065	 1.80098	         -3725.3	         2981.57	        -743.734
     184	 1.98702	 1.77563	        -3734.81	         2991.11	        -743.699
     185	 1.99286	 1.75148	        -3743.56	         2999.88	        -743.682
     186	 1.99815	  1.7289	        -3751.47	         3007.81	        -743.665
     187	  2.0029	 1.70805	        -3758.56	         3014.94	         -743.62
     188	 2.00734	 1.68837	        -3765.19	          3021.6	        -743.589
     189	 2.01149	 1.66983	        -3771.47	         3027.83	        -743.641
     190	 2.01479	  1.6547	        -3776.49	         3032.77	        -743.722
     191	 2.01649	 1.64583	        -3779.04	         3035.32	        -743.714
     192	 2.01662	 1.64328	        -3779.13	         3035.52	        -743.615
     193	 2.01599	 1.64409	        -3778.09	         3034.57	        -743.519
     194	 2.01546	 1.64521	        -3777.25	         3033.77	        -743.483
     195	 2.01534	 1.64544	        -3777.09	          3033.6	        -743.498
     196	 2.01544	  1.6453	        -3777.28	         3033.75	        -743.531
     197	 2.01539	 1.64594	        -3777.21	         3033.68	        -743.536
     198	 2.01504	 1.64777	        -3776.66	         3033.15	        -743.509
     199	 2.01451	 1.65022	        -3775.85	         3032.35	        -743.502
     200	 2.01377	 1.65328	        -3774.79	         3031.24	        -743.548
     201	 2.01248	 1.65828	         -3772.9	          3029.3	        -743.599
     202	 2.01029	 1.66648	        -3769.61	         3026.02	         -743.59
     203	 2.00742	 1.67719	        -3765.25	         3021.72	        -743.526
     204	 2.00454	 1.68798	        -3760.88	          3017.4	        -743.479
     205	 2.00219	 1.69693	        -3757.37	         3013.87	        -743.502
     206	 2.00034	 1.70415	        -3754.65	          3011.1	        -743.554
     207	 1.99873	 1.71072	        -3752.24	         3008.68	        -743.564
     208	 1.99738	 1.71664	        -3750.18	         3006.65	        -743.531
     209	 1.99662	 1.72078	        -3749.05	         3005.52	        -743.524
     210	 1.99657	  1.7229	        -3749.01	         3005.44	        -743.567
